Date,Purchase_Bid,Sell_Bid,MCV,Final_Scheduled_Volume,MCP,Weighted_MCP_lag_1,Weighted_MCP_lag_2,Weighted_MCP_lag_3,Weighted_MCP_lag_4,Weighted_MCP_lag_5,Weighted_MCP_lag_6,Weighted_MCP_lag_7,Purchase_Bid_lag_1,Purchase_Bid_lag_2,Purchase_Bid_lag_3,Purchase_Bid_lag_4,Purchase_Bid_lag_5,Purchase_Bid_lag_6,Purchase_Bid_lag_7,Sell_Bid_lag_1,Sell_Bid_lag_2,Sell_Bid_lag_3,Sell_Bid_lag_4,Sell_Bid_lag_5,Sell_Bid_lag_6,Sell_Bid_lag_7
2023-01-10,335655.65,214000.02,145166.7,145166.7,8085.17,7646.32,6268.1,8032.4,7581.34,7212.59,6386.31,5762.79,309874.36,320418.66,367766.69,327432.69,293749.53,258501.29,270767.9,258214.16,312547.14,266228.28,247228.36,257208.2,266575.33,302412.99
2023-01-11,353048.71,177537.26,129044.07,129044.07,8686.97,8083.2,7646.32,6268.1,8032.4,7581.34,7212.59,6386.31,335655.65,309874.36,320418.66,367766.69,327432.69,293749.53,258501.29,214000.02,258214.16,312547.14,266228.28,247228.36,257208.2,266575.33
2023-01-12,338604.64,214304.52,154714.01,154714.01,8412.51,8390.68,8083.2,7646.32,6268.1,8032.4,7581.34,7212.59,353048.71,335655.65,309874.36,320418.66,367766.69,327432.69,293749.53,177537.26,214000.02,258214.16,312547.14,266228.28,247228.36,257208.2
2023-01-13,352693.96,218982.82,155553.56,155553.56,8522.05,8339.16,8390.68,8083.2,7646.32,6268.1,8032.4,7581.34,338604.64,353048.71,335655.65,309874.36,320418.66,367766.69,327432.69,214304.52,177537.26,214000.02,258214.16,312547.14,266228.28,247228.36
2023-01-14,325948.45,209218.83,145186.67,145186.67,7832.26,8285.68,8339.16,8390.68,8083.2,7646.32,6268.1,8032.4,352693.96,338604.64,353048.71,335655.65,309874.36,320418.66,367766.69,218982.82,214304.52,177537.26,214000.02,258214.16,312547.14,266228.28
2023-01-15,275474.31,252025.0,153710.99,153710.99,6429.6,7811.71,8285.68,8339.16,8390.68,8083.2,7646.32,6268.1,325948.45,352693.96,338604.64,353048.71,335655.65,309874.36,320418.66,209218.83,218982.82,214304.52,177537.26,214000.02,258214.16,312547.14
2023-01-16,234811.62,261193.51,144140.43,144140.43,6207.22,6657.68,7811.71,8285.68,8339.16,8390.68,8083.2,7646.32,275474.31,325948.45,352693.96,338604.64,353048.71,335655.65,309874.36,252025.0,209218.83,218982.82,214304.52,177537.26,214000.02,258214.16
2023-01-17,286823.45,264912.02,147851.32,147851.32,6338.73,6597.6,6657.68,7811.71,8285.68,8339.16,8390.68,8083.2,234811.62,275474.31,325948.45,352693.96,338604.64,353048.71,335655.65,261193.51,252025.0,209218.83,218982.82,214304.52,177537.26,214000.02
2023-01-18,290320.3,279681.48,152018.94,152018.94,6024.38,6622.98,6597.6,6657.68,7811.71,8285.68,8339.16,8390.68,286823.45,234811.62,275474.31,325948.45,352693.96,338604.64,353048.71,264912.02,261193.51,252025.0,209218.83,218982.82,214304.52,177537.26
2023-01-19,308216.86,292319.13,164259.23,164259.23,6309.66,6366.57,6622.98,6597.6,6657.68,7811.71,8285.68,8339.16,290320.3,286823.45,234811.62,275474.31,325948.45,352693.96,338604.64,279681.48,264912.02,261193.51,252025.0,209218.83,218982.82,214304.52
2023-01-20,307220.22,249082.11,144366.45,144366.45,6958.49,6740.78,6366.57,6622.98,6597.6,6657.68,7811.71,8285.68,308216.86,290320.3,286823.45,234811.62,275474.31,325948.45,352693.96,292319.13,279681.48,264912.02,261193.51,252025.0,209218.83,218982.82
2023-01-21,321007.43,281724.99,167166.88,167166.88,6935.78,7418.49,6740.78,6366.57,6622.98,6597.6,6657.68,7811.71,307220.22,308216.86,290320.3,286823.45,234811.62,275474.31,325948.45,249082.11,292319.13,279681.48,264912.02,261193.51,252025.0,209218.83
2023-01-22,278992.61,333563.5,161253.55,161253.55,4668.63,7465.37,7418.49,6740.78,6366.57,6622.98,6597.6,6657.68,321007.43,307220.22,308216.86,290320.3,286823.45,234811.62,275474.31,281724.99,249082.11,292319.13,279681.48,264912.02,261193.51,252025.0
2023-01-23,299775.33,305806.64,163594.73,163594.73,6043.37,4819.03,7465.37,7418.49,6740.78,6366.57,6622.98,6597.6,278992.61,321007.43,307220.22,308216.86,290320.3,286823.45,234811.62,333563.5,281724.99,249082.11,292319.13,279681.48,264912.02,261193.51
2023-01-24,256890.71,348437.42,170399.88,170399.88,4912.4,6562.15,4819.03,7465.37,7418.49,6740.78,6366.57,6622.98,299775.33,278992.61,321007.43,307220.22,308216.86,290320.3,286823.45,305806.64,333563.5,281724.99,249082.11,292319.13,279681.48,264912.02
2023-01-25,248885.0,312135.88,164743.26,164743.26,5037.62,5294.02,6562.15,4819.03,7465.37,7418.49,6740.78,6366.57,256890.71,299775.33,278992.61,321007.43,307220.22,308216.86,290320.3,348437.42,305806.64,333563.5,281724.99,249082.11,292319.13,279681.48
2023-01-26,189963.62,301587.89,129238.75,129238.75,3884.87,5266.88,5294.02,6562.15,4819.03,7465.37,7418.49,6740.78,248885.0,256890.71,299775.33,278992.61,321007.43,307220.22,308216.86,312135.88,348437.42,305806.64,333563.5,281724.99,249082.11,292319.13
2023-01-27,222370.75,300111.09,143343.84,143343.84,4615.84,4071.5,5266.88,5294.02,6562.15,4819.03,7465.37,7418.49,189963.62,248885.0,256890.71,299775.33,278992.61,321007.43,307220.22,301587.89,312135.88,348437.42,305806.64,333563.5,281724.99,249082.11
2023-01-28,254680.32,290338.68,163357.83,163357.83,4982.02,4738.51,4071.5,5266.88,5294.02,6562.15,4819.03,7465.37,222370.75,189963.62,248885.0,256890.71,299775.33,278992.61,321007.43,300111.09,301587.89,312135.88,348437.42,305806.64,333563.5,281724.99
2023-01-29,246433.53,347167.87,169741.05,169741.05,3938.92,5026.23,4738.51,4071.5,5266.88,5294.02,6562.15,4819.03,254680.32,222370.75,189963.62,248885.0,256890.71,299775.33,278992.61,290338.68,300111.09,301587.89,312135.88,348437.42,305806.64,333563.5
2023-01-30,276369.59,318474.5,184870.42,184870.42,4975.26,4053.81,5026.23,4738.51,4071.5,5266.88,5294.02,6562.15,246433.53,254680.32,222370.75,189963.62,248885.0,256890.71,299775.33,347167.87,290338.68,300111.09,301587.89,312135.88,348437.42,305806.64
2023-01-31,215487.05,304898.28,146254.51,146254.51,4288.9,5004.88,4053.81,5026.23,4738.51,4071.5,5266.88,5294.02,276369.59,246433.53,254680.32,222370.75,189963.62,248885.0,256890.71,318474.5,347167.87,290338.68,300111.09,301587.89,312135.88,348437.42
2023-02-01,211303.96,268631.87,136155.69,136155.69,4920.16,4389.69,5004.88,4053.81,5026.23,4738.51,4071.5,5266.88,215487.05,276369.59,246433.53,254680.32,222370.75,189963.62,248885.0,304898.28,318474.5,347167.87,290338.68,300111.09,301587.89,312135.88
2023-02-02,217621.95,257144.15,136087.55,136087.55,5054.95,5034.69,4389.69,5004.88,4053.81,5026.23,4738.51,4071.5,211303.96,215487.05,276369.59,246433.53,254680.32,222370.75,189963.62,268631.87,304898.28,318474.5,347167.87,290338.68,300111.09,301587.89
2023-02-03,236145.92,290766.74,152397.21,152397.21,4855.84,5146.64,5034.69,4389.69,5004.88,4053.81,5026.23,4738.51,217621.95,211303.96,215487.05,276369.59,246433.53,254680.32,222370.75,257144.15,268631.87,304898.28,318474.5,347167.87,290338.68,300111.09
2023-02-04,242852.16,286389.93,153648.36,153648.36,4873.16,4921.02,5146.64,5034.69,4389.69,5004.88,4053.81,5026.23,236145.92,217621.95,211303.96,215487.05,276369.59,246433.53,254680.32,290766.74,257144.15,268631.87,304898.28,318474.5,347167.87,290338.68
2023-02-05,246769.58,311863.5,168199.72,168199.72,4201.78,4946.96,4921.02,5146.64,5034.69,4389.69,5004.88,4053.81,242852.16,236145.92,217621.95,211303.96,215487.05,276369.59,246433.53,286389.93,290766.74,257144.15,268631.87,304898.28,318474.5,347167.87
2023-02-06,261470.14,277810.75,161082.7,161082.7,5152.91,4359.48,4946.96,4921.02,5146.64,5034.69,4389.69,5004.88,246769.58,242852.16,236145.92,217621.95,211303.96,215487.05,276369.59,311863.5,286389.93,290766.74,257144.15,268631.87,304898.28,318474.5
2023-02-07,241175.95,318713.1,169105.74,169105.74,4299.96,5326.01,4359.48,4946.96,4921.02,5146.64,5034.69,4389.69,261470.14,246769.58,242852.16,236145.92,217621.95,211303.96,215487.05,277810.75,311863.5,286389.93,290766.74,257144.15,268631.87,304898.28
2023-02-08,260421.66,306153.7,175004.22,175004.22,4770.82,4430.7,5326.01,4359.48,4946.96,4921.02,5146.64,5034.69,241175.95,261470.14,246769.58,242852.16,236145.92,217621.95,211303.96,318713.1,277810.75,311863.5,286389.93,290766.74,257144.15,268631.87
2023-02-09,272879.23,276615.65,162702.37,162702.37,5185.48,4869.69,4430.7,5326.01,4359.48,4946.96,4921.02,5146.64,260421.66,241175.95,261470.14,246769.58,242852.16,236145.92,217621.95,306153.7,318713.1,277810.75,311863.5,286389.93,290766.74,257144.15
2023-02-10,295234.11,261407.94,167136.09,167136.09,5608.81,5291.51,4869.69,4430.7,5326.01,4359.48,4946.96,4921.02,272879.23,260421.66,241175.95,261470.14,246769.58,242852.16,236145.92,276615.65,306153.7,318713.1,277810.75,311863.5,286389.93,290766.74
2023-02-11,298379.05,254108.21,152619.61,152619.61,5928.3,5634.19,5291.51,4869.69,4430.7,5326.01,4359.48,4946.96,295234.11,272879.23,260421.66,241175.95,261470.14,246769.58,242852.16,261407.94,276615.65,306153.7,318713.1,277810.75,311863.5,286389.93
2023-02-12,266678.99,271945.0,160694.38,160694.38,5086.71,6316.33,5634.19,5291.51,4869.69,4430.7,5326.01,4359.48,298379.05,295234.11,272879.23,260421.66,241175.95,261470.14,246769.58,254108.21,261407.94,276615.65,306153.7,318713.1,277810.75,311863.5
2023-02-13,342320.19,243896.27,175569.43,175569.43,6796.67,5708.25,6316.33,5634.19,5291.51,4869.69,4430.7,5326.01,266678.99,298379.05,295234.11,272879.23,260421.66,241175.95,261470.14,271945.0,254108.21,261407.94,276615.65,306153.7,318713.1,277810.75
2023-02-14,353348.61,243652.74,191445.76,191445.76,6878.96,6930.66,5708.25,6316.33,5634.19,5291.51,4869.69,4430.7,342320.19,266678.99,298379.05,295234.11,272879.23,260421.66,241175.95,243896.27,271945.0,254108.21,261407.94,276615.65,306153.7,318713.1
2023-02-15,365032.93,220645.67,189237.16,189237.16,7410.58,6924.12,6930.66,5708.25,6316.33,5634.19,5291.51,4869.69,353348.61,342320.19,266678.99,298379.05,295234.11,272879.23,260421.66,243652.74,243896.27,271945.0,254108.21,261407.94,276615.65,306153.7
2023-02-16,351198.95,202901.53,173413.58,173413.58,7852.45,7218.7,6924.12,6930.66,5708.25,6316.33,5634.19,5291.51,365032.93,353348.61,342320.19,266678.99,298379.05,295234.11,272879.23,220645.67,243652.74,243896.27,271945.0,254108.21,261407.94,276615.65
2023-02-17,373743.07,204762.58,180784.43,180784.43,8473.96,7459.72,7218.7,6924.12,6930.66,5708.25,6316.33,5634.19,351198.95,365032.93,353348.61,342320.19,266678.99,298379.05,295234.11,202901.53,220645.67,243652.74,243896.27,271945.0,254108.21,261407.94
2023-02-18,368796.84,192800.37,175040.95,175040.95,8960.79,8005.33,7459.72,7218.7,6924.12,6930.66,5708.25,6316.33,373743.07,351198.95,365032.93,353348.61,342320.19,266678.99,298379.05,204762.58,202901.53,220645.67,243652.74,243896.27,271945.0,254108.21
2023-02-19,319073.3,266615.42,202998.7,202998.7,6126.14,8403.27,8005.33,7459.72,7218.7,6924.12,6930.66,5708.25,368796.84,373743.07,351198.95,365032.93,353348.61,342320.19,266678.99,192800.37,204762.58,202901.53,220645.67,243652.74,243896.27,271945.0
2023-02-20,337645.41,213304.26,173760.67,173760.67,7994.39,6238.8,8403.27,8005.33,7459.72,7218.7,6924.12,6930.66,319073.3,368796.84,373743.07,351198.95,365032.93,353348.61,342320.19,266615.42,192800.37,204762.58,202901.53,220645.67,243652.74,243896.27
2023-02-21,343545.35,208876.99,177546.97,177546.97,8114.45,7669.67,6238.8,8403.27,8005.33,7459.72,7218.7,6924.12,337645.41,319073.3,368796.84,373743.07,351198.95,365032.93,353348.61,213304.26,266615.42,192800.37,204762.58,202901.53,220645.67,243652.74
2023-02-22,313715.62,202902.48,163736.39,163736.39,7244.28,7630.38,7669.67,6238.8,8403.27,8005.33,7459.72,7218.7,343545.35,337645.41,319073.3,368796.84,373743.07,351198.95,365032.93,208876.99,213304.26,266615.42,192800.37,204762.58,202901.53,220645.67
2023-02-23,351417.11,195176.47,165816.81,165816.81,7838.08,6839.43,7630.38,7669.67,6238.8,8403.27,8005.33,7459.72,313715.62,343545.35,337645.41,319073.3,368796.84,373743.07,351198.95,202902.48,208876.99,213304.26,266615.42,192800.37,204762.58,202901.53
2023-02-24,346653.46,166073.56,145363.97,145363.97,8368.2,7463.42,6839.43,7630.38,7669.67,6238.8,8403.27,8005.33,351417.11,313715.62,343545.35,337645.41,319073.3,368796.84,373743.07,195176.47,202902.48,208876.99,213304.26,266615.42,192800.37,204762.58
2023-02-25,329393.97,174846.55,154600.2,154600.2,8861.24,7939.63,7463.42,6839.43,7630.38,7669.67,6238.8,8403.27,346653.46,351417.11,313715.62,343545.35,337645.41,319073.3,368796.84,166073.56,195176.47,202902.48,208876.99,213304.26,266615.42,192800.37
2023-02-26,343012.19,199198.7,169964.86,169964.86,8124.89,8683.59,7939.63,7463.42,6839.43,7630.38,7669.67,6238.8,329393.97,346653.46,351417.11,313715.62,343545.35,337645.41,319073.3,174846.55,166073.56,195176.47,202902.48,208876.99,213304.26,266615.42
2023-02-27,389806.61,180469.4,163891.18,163891.18,8988.42,8149.63,8683.59,7939.63,7463.42,6839.43,7630.38,7669.67,343012.19,329393.97,346653.46,351417.11,313715.62,343545.35,337645.41,199198.7,174846.55,166073.56,195176.47,202902.48,208876.99,213304.26
2023-02-28,349935.69,175739.47,160758.46,160758.46,9081.91,8708.11,8149.63,8683.59,7939.63,7463.42,6839.43,7630.38,389806.61,343012.19,329393.97,346653.46,351417.11,313715.62,343545.35,180469.4,199198.7,174846.55,166073.56,195176.47,202902.48,208876.99
2023-03-01,313262.84,151405.71,140962.23,140962.23,9697.02,8834.38,8708.11,8149.63,8683.59,7939.63,7463.42,6839.43,349935.69,389806.61,343012.19,329393.97,346653.46,351417.11,313715.62,175739.47,180469.4,199198.7,174846.55,166073.56,195176.47,202902.48
2023-03-02,269017.04,199815.43,149407.55,149407.55,6347.57,9410.39,8834.38,8708.11,8149.63,8683.59,7939.63,7463.42,313262.84,349935.69,389806.61,343012.19,329393.97,346653.46,351417.11,151405.71,175739.47,180469.4,199198.7,174846.55,166073.56,195176.47
2023-03-03,301996.16,189708.55,149751.2,149751.2,7859.51,6199.79,9410.39,8834.38,8708.11,8149.63,8683.59,7939.63,269017.04,313262.84,349935.69,389806.61,343012.19,329393.97,346653.46,199815.43,151405.71,175739.47,180469.4,199198.7,174846.55,166073.56
2023-03-04,316114.5,181491.67,156353.07,156353.07,8528.47,7711.58,6199.79,9410.39,8834.38,8708.11,8149.63,8683.59,301996.16,269017.04,313262.84,349935.69,389806.61,343012.19,329393.97,189708.55,199815.43,151405.71,175739.47,180469.4,199198.7,174846.55
2023-03-05,290408.33,229333.54,161973.23,161973.23,6386.68,8323.3,7711.58,6199.79,9410.39,8834.38,8708.11,8149.63,316114.5,301996.16,269017.04,313262.84,349935.69,389806.61,343012.19,181491.67,189708.55,199815.43,151405.71,175739.47,180469.4,199198.7
2023-03-06,258350.19,229326.73,154429.03,154429.03,6758.31,6407.73,8323.3,7711.58,6199.79,9410.39,8834.38,8708.11,290408.33,316114.5,301996.16,269017.04,313262.84,349935.69,389806.61,229333.54,181491.67,189708.55,199815.43,151405.71,175739.47,180469.4
2023-03-07,251001.93,236261.56,156991.53,156991.53,5774.1,6821.66,6407.73,8323.3,7711.58,6199.79,9410.39,8834.38,258350.19,290408.33,316114.5,301996.16,269017.04,313262.84,349935.69,229326.73,229333.54,181491.67,189708.55,199815.43,151405.71,175739.47
2023-03-08,212348.78,260949.08,113253.5,113253.5,3780.95,5950.88,6821.66,6407.73,8323.3,7711.58,6199.79,9410.39,251001.93,258350.19,290408.33,316114.5,301996.16,269017.04,313262.84,236261.56,229326.73,229333.54,181491.67,189708.55,199815.43,151405.71
2023-03-09,257852.18,240715.65,159022.47,159022.47,5450.86,3798.57,5950.88,6821.66,6407.73,8323.3,7711.58,6199.79,212348.78,251001.93,258350.19,290408.33,316114.5,301996.16,269017.04,260949.08,236261.56,229326.73,229333.54,181491.67,189708.55,199815.43
2023-03-10,311666.98,264255.94,173177.47,173177.47,5529.65,5400.19,3798.57,5950.88,6821.66,6407.73,8323.3,7711.58,257852.18,212348.78,251001.93,258350.19,290408.33,316114.5,301996.16,240715.65,260949.08,236261.56,229326.73,229333.54,181491.67,189708.55
2023-03-11,309601.69,251302.22,169988.87,169988.87,5544.31,5502.25,5400.19,3798.57,5950.88,6821.66,6407.73,8323.3,311666.98,257852.18,212348.78,251001.93,258350.19,290408.33,316114.5,264255.94,240715.65,260949.08,236261.56,229326.73,229333.54,181491.67
2023-03-12,308529.36,283354.11,164868.97,164868.97,5199.51,5562.86,5502.25,5400.19,3798.57,5950.88,6821.66,6407.73,309601.69,311666.98,257852.18,212348.78,251001.93,258350.19,290408.33,251302.22,264255.94,240715.65,260949.08,236261.56,229326.73,229333.54
2023-03-13,346324.02,256606.15,174862.68,174862.68,5740.73,5402.02,5562.86,5502.25,5400.19,3798.57,5950.88,6821.66,308529.36,309601.69,311666.98,257852.18,212348.78,251001.93,258350.19,283354.11,251302.22,264255.94,240715.65,260949.08,236261.56,229326.73
2023-03-14,330311.76,259853.9,175949.88,175949.88,5542.81,5682.05,5402.02,5562.86,5502.25,5400.19,3798.57,5950.88,346324.02,308529.36,309601.69,311666.98,257852.18,212348.78,251001.93,256606.15,283354.11,251302.22,264255.94,240715.65,260949.08,236261.56
2023-03-15,327284.41,217722.03,156508.98,156508.98,6174.39,5500.87,5682.05,5402.02,5562.86,5502.25,5400.19,3798.57,330311.76,346324.02,308529.36,309601.69,311666.98,257852.18,212348.78,259853.9,256606.15,283354.11,251302.22,264255.94,240715.65,260949.08
2023-03-16,317671.59,224651.06,158687.07,158687.07,5942.69,6093.78,5500.87,5682.05,5402.02,5562.86,5502.25,5400.19,327284.41,330311.76,346324.02,308529.36,309601.69,311666.98,257852.18,217722.03,259853.9,256606.15,283354.11,251302.22,264255.94,240715.65
2023-03-17,278769.1,225643.4,137575.59,137575.59,5094.68,5871.84,6093.78,5500.87,5682.05,5402.02,5562.86,5502.25,317671.59,327284.41,330311.76,346324.02,308529.36,309601.69,311666.98,224651.06,217722.03,259853.9,256606.15,283354.11,251302.22,264255.94
2023-03-18,260834.41,219211.79,122771.11,122771.11,4922.81,5107.01,5871.84,6093.78,5500.87,5682.05,5402.02,5562.86,278769.1,317671.59,327284.41,330311.76,346324.02,308529.36,309601.69,225643.4,224651.06,217722.03,259853.9,256606.15,283354.11,251302.22
2023-03-19,244413.07,226426.7,108253.77,108253.77,4600.0,4952.76,5107.01,5871.84,6093.78,5500.87,5682.05,5402.02,260834.41,278769.1,317671.59,327284.41,330311.76,346324.02,308529.36,219211.79,225643.4,224651.06,217722.03,259853.9,256606.15,283354.11
2023-03-20,243036.79,302666.72,134497.18,134497.18,4076.5,4649.44,4952.76,5107.01,5871.84,6093.78,5500.87,5682.05,244413.07,260834.41,278769.1,317671.59,327284.41,330311.76,346324.02,226426.7,219211.79,225643.4,224651.06,217722.03,259853.9,256606.15
2023-03-21,198497.61,359193.62,129671.87,129671.87,3241.77,4018.63,4649.44,4952.76,5107.01,5871.84,6093.78,5500.87,243036.79,244413.07,260834.41,278769.1,317671.59,327284.41,330311.76,302666.72,226426.7,219211.79,225643.4,224651.06,217722.03,259853.9
2023-03-22,243077.94,353848.68,147918.85,147918.85,3775.53,3233.7,4018.63,4649.44,4952.76,5107.01,5871.84,6093.78,198497.61,243036.79,244413.07,260834.41,278769.1,317671.59,327284.41,359193.62,302666.72,226426.7,219211.79,225643.4,224651.06,217722.03
2023-03-23,271100.83,323958.63,156112.55,156112.55,4089.57,3739.96,3233.7,4018.63,4649.44,4952.76,5107.01,5871.84,243077.94,198497.61,243036.79,244413.07,260834.41,278769.1,317671.59,353848.68,359193.62,302666.72,226426.7,219211.79,225643.4,224651.06
2023-03-24,259211.71,289662.99,136445.92,136445.92,4309.91,4062.5,3739.96,3233.7,4018.63,4649.44,4952.76,5107.01,271100.83,243077.94,198497.61,243036.79,244413.07,260834.41,278769.1,323958.63,353848.68,359193.62,302666.72,226426.7,219211.79,225643.4
2023-03-25,272362.13,286110.23,145670.47,145670.47,4453.3,4336.88,4062.5,3739.96,3233.7,4018.63,4649.44,4952.76,259211.71,271100.83,243077.94,198497.61,243036.79,244413.07,260834.41,289662.99,323958.63,353848.68,359193.62,302666.72,226426.7,219211.79
2023-03-26,270228.33,331456.27,157405.12,157405.12,4010.06,4325.81,4336.88,4062.5,3739.96,3233.7,4018.63,4649.44,272362.13,259211.71,271100.83,243077.94,198497.61,243036.79,244413.07,286110.23,289662.99,323958.63,353848.68,359193.62,302666.72,226426.7
2023-03-27,295958.59,287185.7,159369.92,159369.92,4992.35,4019.19,4325.81,4336.88,4062.5,3739.96,3233.7,4018.63,270228.33,272362.13,259211.71,271100.83,243077.94,198497.61,243036.79,331456.27,286110.23,289662.99,323958.63,353848.68,359193.62,302666.72
2023-03-28,303939.42,278863.04,169990.72,169990.72,5149.66,4975.2,4019.19,4325.81,4336.88,4062.5,3739.96,3233.7,295958.59,270228.33,272362.13,259211.71,271100.83,243077.94,198497.61,287185.7,331456.27,286110.23,289662.99,323958.63,353848.68,359193.62
2023-03-29,313412.01,267897.94,174075.79,174075.79,5662.58,5075.93,4975.2,4019.19,4325.81,4336.88,4062.5,3739.96,303939.42,295958.59,270228.33,272362.13,259211.71,271100.83,243077.94,278863.04,287185.7,331456.27,286110.23,289662.99,323958.63,353848.68
